,new_V1,new_V2,new_V3
60099,-11.525084,-15.779782,14.90606
60100,-8.552155,-13.728548,11.676526
60101,-12.2953415,-6.0095773,15.362532
60102,-15.376399,-10.919321,8.933811
60103,-20.148342,-10.253714,7.3847604
60104,-4.3162045,-14.492765,17.836697
60105,-12.296636,-3.1635313,17.031887
60106,-14.714047,-3.115514,13.175232
60107,-9.1701975,-7.3175254,14.007418
60108,-12.239758,-2.2321887,13.932677
60109,-10.961674,11.06467,18.172846
60110,-17.462181,-5.9639297,14.845874
60111,-16.08123,-12.407013,8.288717
60112,-15.167225,-11.045362,8.857585
60113,-4.674903,-17.152258,18.520218
60114,-9.964038,-7.31808,11.891789
60115,-12.92903,-6.9891386,16.189789
60116,-5.8570747,-11.980302,11.128601
60117,-20.082537,-9.867383,7.489633
60118,-8.728207,-13.34277,12.017508
60119,-6.417845,-9.165695,12.478244
60120,-13.390358,-4.335263,12.23552
60121,-12.934347,-6.9811726,16.194853
60122,-10.223679,-6.732088,14.31049
60123,-15.431024,-8.195964,13.630477
60124,-16.35301,-0.55134404,12.7473955
60125,-11.255993,-11.164276,16.3271
60126,-16.461931,-10.336333,8.859637
60127,-18.68891,-6.7204504,14.694798
60128,-12.343474,-5.975392,15.382507
60129,-7.684975,-7.0050154,14.88654
60130,-8.353164,-13.829539,11.797265
60131,-8.37682,-13.887348,11.634089
60132,-5.163684,12.642079,5.3924227
60133,-9.7963295,-7.288277,12.535516
60134,-7.061206,-7.362319,14.4548025
60135,-11.281781,-11.640216,12.362074
60136,-8.870422,-9.195688,10.82956
60137,-15.718013,-10.930513,9.090994
60138,-11.979971,-8.550465,13.860176
60139,-15.451115,-6.8194904,12.17154
60140,-17.906645,0.46215785,15.770103
60141,-19.932886,-12.048381,7.326318
60142,-10.145706,-9.134888,15.969062
60143,-7.895278,-14.178301,14.603003
60144,-4.971666,3.475178,10.8020525
60145,-10.493898,-2.9655755,12.164022
60146,-6.3513646,-10.448539,12.732709
60147,-12.410069,-9.041466,13.418165
60148,-10.18596,-7.1986465,14.909975
60149,-11.3763,-16.525267,12.089575
60150,-0.9463668,-7.2146153,11.662692
60151,-6.110976,3.2123392,11.512553
60152,-7.02452,3.1279728,12.324272
60153,-15.527673,0.35434204,13.1433115
60154,-14.506386,-11.082029,11.98526
60155,-12.555356,-12.73191,12.323383
60156,-11.393331,-14.482358,12.636667
60157,-17.795145,-1.0219694,15.94212
60158,-5.042049,-14.5183,17.579378
60159,-15.938435,0.43770003,16.141378
60160,-20.123913,-10.189803,7.354348
60161,-0.8941177,-7.306528,11.643559
60162,-16.438467,0.7919851,16.420353
60163,-11.517223,-15.794639,14.905171
60164,-18.003391,-0.7748252,16.25964
60165,-17.954346,-0.80918777,16.171999
60166,-9.177613,-8.41411,17.284023
60167,-11.213,-9.082571,15.282204
60168,3.6379042,6.085126,-16.593103
60169,-10.842576,-7.1500072,10.620984
60170,-11.539542,10.237978,18.618538
60171,-18.005156,-0.7993859,16.172703
60172,-7.058007,-7.3180146,14.497128
60173,-12.737614,9.866047,17.503115
60174,-17.962433,-7.807834,12.611104
60175,-6.4116855,-11.850187,15.904058
60176,-0.89626604,-7.3143907,11.638109
60177,-3.7910113,-9.938687,17.28689
60178,-6.7887936,-8.816749,10.439979
60179,-10.530371,-2.8964133,12.224461
60180,-11.902674,-0.36438096,14.738864
60181,-10.570029,-5.764804,14.664084
60182,-5.4048834,-16.609282,17.542368
60183,-12.487249,-3.8796163,12.352011
60184,-12.041763,-5.704637,15.418272
60185,-8.6234455,-14.610885,14.349607
60186,-6.014911,-10.639399,12.802627
60187,0.7306429,-14.450613,0.43715766
60188,-8.468897,-14.600598,14.334883
60189,-4.9496055,-14.762637,18.006212
60190,-4.5485663,-15.048212,19.197205
60191,-5.72845,-7.105952,12.003984
60192,-20.340496,-11.790983,7.562914
60193,-11.569397,10.052926,16.928093
60194,-7.2100587,-9.546153,16.193996
60195,-5.8937197,-12.619312,14.52707
60196,-9.651838,-12.440106,11.776565
60197,-11.651974,-16.213026,11.799068
60198,-2.36056,-16.284079,0.9728263
60199,-9.855836,-6.6770625,15.309776
60200,-21.03202,-8.259655,9.667689
60201,-8.2523775,-13.794187,14.925935
60202,0.036817417,-14.27065,0.051682856
60203,-15.541163,-8.305712,13.720379
60204,-10.63379,-7.1780324,10.707288
60205,-12.12866,-8.010878,14.308943
60206,-16.363058,-12.021413,8.923491
60207,-12.084946,-15.804211,11.555434
60208,9.263368,7.158078,10.7885895
60209,-4.4980373,-10.990879,18.51868
60210,-3.7296112,-10.643516,17.079391
60211,9.514429,7.1222863,10.7743845
60212,-17.261171,-1.4380579,15.685683
60213,-6.419061,-11.831693,15.95754
60214,-4.479583,2.9087093,10.98688
60215,-12.362072,-6.84212,13.179694
60216,-11.309459,-16.732796,12.462261
60217,-9.90804,-6.837589,15.24443
60218,-6.419281,-11.825649,15.955339
60219,-5.000564,-15.036832,18.303236
60220,-4.947579,-14.757431,17.992142
60221,-4.949938,-14.733755,17.971878
60222,-16.2866,0.09153391,12.53171
60223,-11.519044,-16.384655,11.911809
60224,0.89521843,-14.475427,0.3957383
60225,-12.371704,-12.448442,12.920214
60226,-15.415877,-6.6198673,12.117096
60227,-11.1815815,-4.8975515,14.13103
60228,3.618146,6.206006,-16.470211
60229,-9.614417,-9.330569,12.097167
60230,-6.9378114,-7.135797,14.741392
60231,-19.480232,-11.115037,11.063043
60232,-9.314762,-1.2104958,17.324528
60233,-6.4473257,-11.789315,15.996093
60234,-6.454551,3.1944191,11.9183445
60235,-16.03736,-5.0203805,11.692247
60236,-5.0996575,-6.168737,13.108805
60237,-12.10587,-5.697172,15.456987
60238,-4.7851667,3.9203339,11.159915
60239,-5.1194496,-9.326369,12.840647
60240,-4.577631,-10.85891,18.61059
60241,0.0430267,-7.9508915,3.5657318
60242,-16.437988,-0.6047559,12.777505
60243,-11.651615,-14.989327,14.67995
60244,-4.532353,-17.02794,18.071108
60245,-4.490557,-16.937849,17.742516
60246,-7.854383,-7.047365,14.955636
60247,-19.473953,-11.145422,11.014493
60248,-15.70528,-6.120055,12.41957
60249,-14.508663,-3.0948617,13.040976
60250,-16.020372,-0.012725631,13.553264
60251,-16.538654,-0.71358174,15.932097
60252,-19.640657,-11.547046,6.649477
60253,-15.968603,-4.366186,14.845028
60254,-16.307053,-12.107534,8.627911
60255,-10.42352,10.74105,17.705084
60256,-5.7459855,-7.039949,12.007498
60257,-7.1885867,-8.5131445,10.575377
60258,-5.754927,-7.0255404,12.012293
60259,-9.975862,-13.383738,12.818333
60260,-3.3713083,-7.145287,11.169825
60261,-4.422349,-16.194918,17.858412
60262,-11.726597,-15.249836,12.112023
60263,-5.7406073,-12.754265,14.371729
60264,-10.374777,-11.204022,16.26928
60265,-12.275334,-5.9127603,15.433003
60266,-4.780475,3.9373052,11.168414
60267,-2.137936,-11.06226,4.652374
60268,-11.150661,7.3027496,18.161415
60269,-15.555647,-7.482429,15.088326
60270,-9.514876,-11.594005,14.018319
60271,-10.437075,-2.9894812,12.160791
60272,-20.275955,-11.764651,7.475147
60273,-20.208841,-11.716426,7.3520746
60274,-16.13731,0.62358725,16.238684
60275,-15.274315,-3.7864532,14.173716
60276,-12.101214,-13.602634,13.014331
60277,-14.400768,-3.9135258,12.578727
60278,-20.107788,-10.280202,7.290643
60279,-7.969026,-11.336661,15.876945
60280,-5.0027103,-14.970643,18.397411
60281,-15.408666,-8.13099,13.592936
60282,-10.511676,-13.613914,13.504451
60283,-9.181284,-8.533586,17.19811
60284,-5.9570856,-12.635242,14.593482
60285,-9.620121,-10.670175,11.240191
60286,-18.236193,-6.5865765,14.640247
60287,-8.170919,-14.143335,14.581554
60288,-15.707396,-5.3871293,11.573408
60289,-7.990065,-9.624142,12.359124
60290,-15.3808565,-3.915666,14.442972
60291,0.6831288,-14.428616,0.42363527
60292,-6.5892153,-6.936231,15.488621
60293,-10.656261,10.01737,18.164972
60294,-15.261843,-8.384265,9.27027
60295,-12.029494,-0.3743925,14.806588
60296,-11.554583,-15.792215,14.802023
60297,-3.4827056,-7.366808,11.466504
60298,-11.771869,9.107082,17.741537
60299,-6.496922,-11.624792,15.405017
60300,-19.641531,-11.033001,10.809384
60301,-10.191682,-13.37014,13.479379
60302,-10.804212,-11.89722,13.691132
60303,1.1068137,-5.6774836,12.695815
60304,-4.93852,-15.659435,18.165897
60305,-6.423514,-11.82758,15.979201
60306,-12.936247,-1.1128446,15.770602
60307,-8.977016,-14.809848,14.305307
60308,-11.995523,-8.021011,14.517186
60309,-5.2530823,2.3075073,10.528781
60310,-12.5188675,-12.720103,12.335776
60311,-15.901457,-7.412357,8.538285
60312,-9.432635,-10.242055,13.707224
60313,-7.9658537,-11.327733,15.880268
60314,-19.515142,-11.464475,6.311362
60315,-6.4193687,-11.829879,15.9558
60316,-8.692381,-8.473662,10.379309
60317,-9.844738,-6.639129,12.966664
60318,-16.210323,-3.8189926,15.160886
60319,-11.572223,-15.595259,14.785892
60320,-12.909655,-1.1181351,15.763281
60321,-12.067946,-5.679783,15.447971
60322,-10.81527,-0.69855124,17.19493
60323,-10.041901,-5.59396,14.949298
60324,-8.387141,-12.877687,12.518828
60325,-4.878128,-15.617505,18.169388
60326,-10.415527,-11.227588,16.205112
60327,-6.4109344,-11.850197,15.902501
60328,-4.924913,-14.825665,18.674986
60329,-10.551639,-2.9812071,12.11777
60330,-20.10916,-11.675456,7.192117
60331,-4.7307158,-10.405425,18.524643
60332,-11.40773,-1.6666722,13.81884
60333,-4.990949,3.6876976,10.324488
60334,-19.531881,-11.479314,6.3420815
60335,-19.88817,-1.2718399,11.931094
60336,-10.706108,-8.993385,12.412916
60337,-8.605208,-9.67155,14.283768
60338,-8.606348,-9.671124,14.280103
60339,-12.703155,-10.327749,15.939511
60340,-11.975042,-5.6958165,15.371569
60341,-6.46582,3.353998,11.938961
60342,-12.495585,-3.871214,12.348769
60343,-11.830791,-1.2938668,14.096799
60344,-7.96619,-11.331061,15.879105
60345,-18.495392,-0.26216394,16.229355
60346,-10.488022,-12.379886,13.800841
60347,-20.298937,-11.776162,7.501494
60348,-21.1337,-8.23165,9.8262
60349,11.8830595,9.355232,9.185064
60350,-9.781254,-10.01096,11.836985
60351,-16.129484,-0.1365661,12.6143
60352,-8.324973,-13.816861,14.880745
60353,-12.383331,-6.8115473,13.254648
60354,-13.693582,-4.2695727,12.24315
60355,-10.887119,7.5735674,18.38078
60356,-18.986748,-10.843511,12.456237
60357,-12.082356,-15.80874,11.555171
60358,-11.697464,-15.444867,14.3872175
60359,-12.632018,-7.000724,14.009219
60360,-4.583034,-16.968716,17.898249
60361,-6.451138,3.224822,11.902185
60362,-12.182147,-6.1387873,15.212574
60363,-15.396001,-8.132476,13.590408
60364,-15.532626,0.3701768,13.113551
60365,-5.7913866,-12.739412,14.423411
60366,-11.850872,-2.2331781,14.96725
60367,-3.9578047,-16.789232,16.893938
60368,-11.073461,10.977499,17.373186
60369,-11.84896,-2.237365,14.971626
60370,-10.168,-12.996289,14.347709
60371,-15.800597,-8.23362,12.966118
60372,-12.093498,-13.608905,13.047987
60373,-8.005289,-8.511621,18.103407
60374,-1.2714678,-15.523862,2.543472
60375,-3.4034102,-8.01407,11.235672
60376,-7.951832,-4.3545904,11.954941
60377,-20.13434,-10.244595,7.361907
60378,-15.284851,-8.111055,13.691264
60379,-12.373132,-6.0265493,15.409006
60380,-8.021955,-12.716091,11.632782
60381,-15.5603695,-8.113749,13.163148
60382,-13.643056,-0.6121974,15.837643
60383,-5.957461,-10.56114,12.792542
60384,-5.257836,-9.482576,12.722745
60385,-10.959266,-0.6955319,17.236153
60386,-8.668369,-9.563008,13.801674
60387,-9.644384,-7.152022,10.926665
60388,-4.9569035,2.6249948,10.671248
60389,-8.5649395,-13.680621,11.708392
60390,-10.330062,-11.219423,16.127052
60391,-9.140305,-7.2049336,11.117094
60392,-19.054592,-10.943216,12.008424
60393,-2.1192675,-11.061877,4.649644
60394,-12.524798,-12.705548,12.332812
60395,-15.395648,-8.552882,13.8655
60396,-4.65322,3.3373773,10.73501
60397,-0.7259825,-3.081165,11.086419
60398,-13.764771,-7.7581224,9.05466
60399,-9.024918,-1.574907,17.423769
60400,-9.866056,9.855964,16.877268
60401,-5.9818187,-12.479471,14.592706
60402,-18.41455,-0.23041506,16.238003
60403,-11.416863,9.873969,16.041359
60404,-4.9517837,-14.758315,18.0079
60405,-10.858399,-2.5568192,19.90228
60406,-12.131557,-15.837049,11.505252
60407,-12.014703,-0.4219957,14.824544
60408,-12.120249,-15.785714,11.530453
60409,-5.175885,-9.47215,13.642759
60410,-11.312419,10.609761,18.49778
60411,-6.287485,-6.901002,14.790594
60412,-3.2305875,-7.600067,11.253701
60413,-15.995949,-11.963485,9.075949
60414,-10.126691,-8.851102,11.800485
60415,-8.919189,-9.565739,10.219586
60416,-20.303225,-2.3031218,12.493201
60417,-12.647317,-12.611196,12.320028
60418,-18.943977,-10.9235525,12.215184
60419,-4.7789316,3.1548417,10.901268
60420,-6.33756,-9.7899,9.934593
60421,-14.584006,-10.897599,12.06808
60422,-19.707884,-11.529154,6.5285745
60423,-18.871132,-4.1893673,12.501804
60424,-12.958532,-1.0810701,15.794602
60425,-9.393848,-11.969029,14.10488
60426,-4.5861254,-16.94768,17.851822
60427,-5.3933687,3.36005,10.315705
60428,-5.4249425,3.372579,10.271205
60429,-2.106884,-11.063959,4.6472006
60430,-5.601395,-12.802477,13.694523
60431,-20.845484,-8.2121,9.5042715
60432,-5.612575,-15.855722,18.948944
60433,-10.946594,-7.151616,10.485059
60434,-9.886436,10.007553,17.200352
60435,-15.56077,-5.9704347,12.645014
60436,-14.094168,-0.46790913,15.895978
60437,-16.353752,-0.60618365,12.792227
60438,-9.858817,-10.818682,13.87273
60439,-8.046315,-7.7528024,10.968613
60440,-5.489057,-15.693222,18.710815
60441,-16.040268,-8.924076,13.248063
60442,-19.841234,-10.986668,10.107175
60443,-6.9400315,-7.346164,14.461679
60444,-6.8777676,-9.569513,9.548558
60445,-4.8101788,3.912804,11.113912
60446,-7.416885,-9.792755,16.432383
60447,-12.086777,-7.3438296,15.299258
60448,-11.076136,-1.0176868,14.834048
60449,-5.3265386,-9.609988,12.764051
60450,-8.522945,-14.552793,14.387122
60451,-0.21738899,-8.349834,14.480231
60452,-15.632932,0.31732115,12.932681
60453,-3.6111264,-10.1685505,17.066597
60454,-12.085857,-15.811617,11.551085
60455,-6.2513847,-11.82462,14.755416
60456,-5.216471,-8.936,13.031488
60457,-17.472147,-0.100509375,15.824406
60458,-17.795496,-0.7004424,16.565838
60459,1.8042953,-3.6337867,9.184106
60460,-17.28814,-1.379699,15.674935
60461,-5.16073,-15.0569,17.362392
60462,-16.14736,-9.691488,13.832515
60463,-18.36384,-0.6283439,16.093216
60464,-18.266323,-0.67165774,16.073187
60465,-9.657219,-13.855869,12.634542
60466,-18.33263,-0.6252365,16.033693
60467,-11.753833,-0.48412788,16.790178
60468,-10.301353,-9.624507,13.141192
60469,-10.849152,-2.1700118,14.53478
60470,-9.315213,-10.072465,14.029663
60471,-11.481049,-14.283313,13.628827
60472,-4.406137,5.241705,12.294469
60473,-9.91732,-7.692859,16.732435
60474,-11.290584,-14.645051,13.128667
60475,-10.338257,-7.1576757,11.558551
60476,-11.409021,-14.51498,12.599597
60477,-5.462107,-9.734482,12.790412
60478,-11.460266,-14.612545,12.544416
60479,-9.29423,-7.458319,10.668451
60480,-15.811606,-6.1308055,12.891686
60481,-18.382727,-6.579913,14.647699
60482,-19.35879,-11.423534,10.794559
60483,-8.765772,-9.620234,13.767519
60484,-11.331662,-16.525736,12.2009325
60485,-11.634781,9.691775,16.547686
60486,-17.148355,-1.4002153,15.864163
60487,-11.135024,9.547654,18.121332
60488,-11.536475,-11.873335,13.007987
60489,-15.478179,-10.694157,8.307716
60490,-18.267826,-0.7022163,16.021187
60491,-18.37756,-0.60407996,16.035328
60492,-12.203414,-7.5175586,14.620444
60493,-10.699761,10.58472,17.950071
60494,-17.842522,0.3234575,15.712875
60495,-18.359001,-0.6042192,16.043547
60496,-7.8247256,-9.698327,16.770422
60497,9.827896,6.056728,13.337293
60498,-11.546011,-15.891912,14.727335
60499,-13.548375,-8.101557,9.203403
60500,-11.26098,-11.696969,12.380801
60501,-16.18082,-4.676886,14.986111
60502,-8.659492,-9.134885,9.871787
60503,-8.466732,-14.534442,14.365176
60504,-4.7935944,3.948176,11.146388
60505,-15.788593,0.5698758,16.036182
60506,-15.591488,-5.587286,12.014651
60507,-11.159872,-4.9543343,14.183627
60508,-11.894979,-5.574514,15.401139
60509,0.0013591734,-8.016572,3.5584793
60510,-8.0793295,-14.122186,14.592624
60511,-8.049711,-14.121073,14.587024
60512,-11.631444,10.249824,18.546152
60513,-12.382862,-6.808295,13.144357
60514,-10.680834,9.977589,18.14433
60515,-9.77112,-14.060591,12.6742935
60516,9.8282175,6.051003,13.352473
60517,-12.722598,9.8545685,17.456224
60518,-12.3807335,9.264526,17.268095
60519,-15.899959,-5.141123,11.729383
60520,9.828761,6.0363274,13.391441
60521,-9.306008,-12.680291,13.778198
60522,9.829248,6.0144563,13.449496
60523,-5.634501,-16.294073,17.500702
60524,-7.302176,-13.359953,13.202068
60525,-9.4429455,-10.265749,12.050381
60526,-15.608846,0.2912263,12.913922
60527,9.829391,6.0206194,13.433034
60528,-11.853393,-0.41957656,14.777061
60529,-12.523786,-3.8803978,12.367383
60530,-12.283349,-10.523729,12.725411
60531,-11.433531,-8.941646,16.211884
60532,-17.648056,-6.101948,14.767049
60533,-15.4619255,-8.4667225,9.631892
60534,-11.991241,-7.196941,15.253776
60535,-20.347553,-2.5897193,11.362126
60536,5.295168,3.515862,-2.280554
60537,-12.639003,-12.642724,12.316491
60538,-5.2499847,-9.551515,12.727715
60539,-13.49661,-7.9631233,9.13707
60540,-3.5948834,-10.1339855,17.03917
60541,-9.309609,-10.153135,12.247217
60542,-15.545535,-7.458414,15.090278
60543,-8.322491,-13.902523,11.640011
60544,-10.501471,-7.221428,10.927112
60545,6.3115234,-3.3867407,6.880747
60546,-10.812544,-7.1788697,10.612408
60547,-10.648867,-7.210966,10.692601
60548,-9.716888,-9.276451,12.060793
60549,-10.40867,-7.2555747,10.99208
60550,-16.114826,-12.357608,8.395579
60551,-10.472379,-7.238732,10.954294
60552,-13.443513,-8.204593,9.136571
60553,-13.504588,-8.16786,9.168056
60554,-16.173643,-12.121699,9.0362
60555,-16.129936,-12.440621,8.313233
60556,-9.305604,-10.138825,13.9477625
60557,-16.19688,-12.10133,9.153528
60558,-5.560765,-12.755405,14.135401
60559,-13.319553,-8.306263,9.08306
60560,-13.52862,-8.14149,9.198741
60561,-13.599613,-8.134253,9.218273
60562,-13.195843,-8.368639,9.108646
60563,-18.063904,-0.737931,15.770669
60564,-13.687242,-8.133423,9.267434
60565,-16.114973,-12.254046,8.466439
60566,-13.187541,-8.426823,9.069465
60567,-16.061256,-12.361176,8.291266
60568,-11.575932,9.689682,16.648188
60569,-16.108995,-12.282559,8.42343
60570,-13.236502,-8.258006,9.127766
60571,-13.528628,-8.14149,9.198741
60572,-13.4990225,-8.120919,9.150063
60573,-13.231534,-8.331331,9.092285
60574,-3.5221603,-7.412535,11.432281
60575,-5.7827477,-16.497337,17.477827
60576,-16.1512,-12.168641,9.067613
60577,-9.298965,-10.185082,13.68952
60578,-10.351979,-7.2563577,10.98205
60579,-9.271198,-9.88696,12.861607
60580,-16.14024,-12.184498,8.7502
60581,-16.146563,-12.174853,9.012807
60582,-10.425644,-9.3824215,12.067666
60583,-13.191569,-8.415362,9.05268
60584,-13.635086,-8.115051,9.307666
60585,-10.474265,-7.238411,10.931729
60586,-16.163784,-12.140707,8.953242
60587,-10.572942,-7.2212563,10.792872
60588,-13.6404,-8.101571,9.273993
60589,-16.088488,-12.25536,8.404809
60590,-16.290512,-11.41924,7.6931314
60591,-9.080522,-9.90063,10.892628
60592,-9.080522,-9.90063,10.892628
60593,-7.155277,-9.346778,12.488312
60594,-12.601184,-12.625847,12.336679
60595,-16.145739,-12.137736,9.054154
60596,-10.409927,-7.2645164,10.953738
60597,-8.476633,-14.407121,14.440388
60598,-9.756495,-10.284831,11.467963
60599,-10.603601,-7.216474,10.721509
60600,-12.708725,-10.323431,15.931376
60601,-13.404214,-8.227832,9.148488
60602,-5.0667195,3.2892458,10.541033
60603,-16.076897,-12.365292,8.330921
60604,-6.9988785,3.1090944,12.305157
60605,-11.028152,10.968196,18.238298
60606,-20.262434,-11.755414,7.4430256
60607,-11.585669,-11.819152,12.281629
60608,-8.517553,-13.7976465,11.6570425
60609,-11.665717,-11.914526,12.521605
60610,-4.8898935,-14.625203,17.31166
60611,9.828511,6.015453,13.446321
60612,-10.429126,-7.2488475,11.14661
60613,-11.868343,8.714808,16.828491
60614,-4.7142444,-14.724004,18.134706
60615,-11.130638,-11.876314,12.231625
60616,-19.790274,-11.54344,6.670951
60617,-12.040596,-15.663757,11.648848
60618,-12.120266,-8.001435,14.297974
60619,-11.2209835,-0.85305136,14.813288
60620,-18.259977,-0.77861327,15.729973
60621,-5.668803,-9.091283,12.79314
60622,-19.628494,-10.967436,11.094977
60623,-5.1640944,-9.454405,13.61844
60624,-2.5821874,-13.602931,18.936768
60625,-11.266449,9.490274,18.210508
60626,-13.308376,-8.297141,9.00445
60627,-4.711565,-14.72245,18.136372
60628,-18.080156,-7.4152627,12.544452
60629,-0.6909111,-12.379439,19.387045
60630,-9.355385,-12.090456,13.78309
60631,-17.224096,-10.425027,14.475936
60632,-6.4537554,3.2122304,11.90997
60633,-6.213794,-15.502747,17.382046
60634,-16.204266,-12.140046,9.0205
60635,-9.251988,-10.03032,13.993903
60636,-15.8671055,-5.0926642,11.413416
60637,-8.312269,-9.268077,12.4039345
60638,-6.137207,-6.502371,12.677638
60639,-8.651615,-9.511211,11.518486
60640,-12.139597,-0.2091786,14.9016485
60641,-18.125635,-0.9262371,15.650369
60642,-14.460204,-11.023344,12.004493
60643,-5.179741,2.6473422,10.578487
60644,-9.041238,-1.5630176,17.426321
60645,-11.756449,9.710942,16.828901
60646,-4.000486,-15.739255,20.102608
60647,-11.898083,8.779501,16.761093
60648,-7.7808003,-14.238089,14.605388
60649,-15.392893,-8.100622,13.5384865
60650,-8.216165,-13.84582,14.369533
60651,-4.795743,-9.903891,12.627885
60652,-12.431171,-7.9876394,17.166605
60653,-5.0321484,-15.032457,18.347065
60654,-13.117429,-8.459881,8.9946165
60655,-8.581131,-13.58088,11.689372
60656,-6.188764,3.2012382,11.63421
60657,-9.928898,-7.730259,16.581953
60658,-5.3573875,12.58069,5.175985
60659,-15.763609,-6.019363,12.73211
60660,-6.4196124,-15.387112,17.31344
60661,-12.995811,-3.3597953,12.492143
60662,-11.868442,-7.437695,15.422042
60663,-9.141767,-8.662429,17.088348
60664,-10.586696,-8.97052,12.008105
60665,-5.1261206,2.3859482,10.421212
60666,-12.022182,-0.597169,14.787332
60667,-5.2545767,12.197527,3.903144
60668,-4.3794446,-17.193975,16.474163
60669,-14.1347275,-3.8991063,12.524976
60670,-16.510666,-0.8855971,12.83678
60671,-17.804823,-0.57792175,16.65047
60672,-11.62512,-16.242514,11.816331
60673,-8.478295,-13.829948,11.559197
60674,-10.896752,7.5313725,18.373812
60675,-5.1678333,-9.4761,13.702573
60676,-12.413089,-5.806855,15.685508
60677,-10.180701,-13.95327,13.78155
60678,-20.042425,-2.632784,10.858379
60679,-15.381705,-8.097203,13.555562
60680,-8.549124,-13.696597,11.697492
60681,-19.34211,-2.4664013,10.493512
60682,-12.434906,-6.8354306,13.514068
60683,-12.439063,-6.8013506,13.412614
60684,-7.1544847,-8.516202,10.562981
60685,-12.335938,-12.335239,12.715192
60686,-4.952064,-14.757935,18.007273
60687,-12.403793,-6.551076,15.097022
60688,-0.013286206,-8.054124,3.5664666
60689,-18.150112,-0.81591076,16.13462
60690,-10.916226,7.515717,18.365051
60691,0.8669282,2.3685672,15.669641
60692,-5.316599,5.734483,11.211414
60693,-5.165475,-15.048546,17.365547
60694,-19.739674,-11.20716,9.939785
60695,-15.995527,-4.465202,14.847281
60696,-7.082414,-6.869177,15.005927
60697,-11.99227,9.286079,16.909184
60698,-5.80544,-12.124706,14.481965
60699,-9.387269,-1.1355574,17.29002
60700,-10.304207,-6.4463234,14.523145
60701,-12.266263,-5.9388757,15.401594
60702,-5.03533,3.2087433,10.627747
60703,-12.112102,-15.789048,11.536625
60704,-5.7028713,-9.49609,11.742524
60705,-8.788922,-6.642686,11.091675
60706,-17.248333,-1.3979825,15.728802
60707,-10.570282,-7.1714907,10.729776
60708,-11.893315,-8.915759,13.708942
60709,-4.75991,-15.977981,16.92976
60710,-11.207064,9.391573,18.14808
60711,-15.976521,-0.13818848,16.864332
60712,-6.714157,-6.91281,15.132357
60713,-12.2400055,-5.928139,15.395757
60714,-12.386926,-6.8417892,14.725943
60715,-6.0265856,-10.581639,13.057586
60716,-4.8621736,-15.355628,18.059883
60717,-17.205294,-10.432999,14.47377
60718,-17.18733,-1.4157112,15.92189
60719,-12.273272,-3.1221762,17.033762
60720,-5.974259,-10.674903,13.032839
60721,-16.08292,-9.895901,13.791542
60722,-10.075461,-7.3286095,11.807447
60723,-3.7789395,-9.922146,17.277761
60724,-10.49451,-14.212415,13.846035
60725,-4.958392,3.4493108,10.816404
60726,-21.136536,-8.235295,9.8258
60727,-12.368861,-7.2974153,14.23558
60728,-11.439263,-16.494902,12.00286
60729,-11.694851,9.694391,16.706608
60730,-7.475173,-5.884261,15.150006
60731,-12.282195,-3.0711288,17.000189
60732,-9.773262,-7.170998,12.299811
60733,-4.5084844,2.9495912,10.901199
60734,-12.056401,-15.827433,11.571419
60735,-17.130651,-9.417893,9.521028
60736,-4.629899,-9.518186,12.552599
60737,-14.599562,-8.494881,10.926639
60738,-16.011034,-7.36293,8.462256
60739,-11.5309515,-15.768247,14.904842
60740,-13.46177,-4.2888503,12.232753
60741,-9.711279,-10.855615,13.831825
60742,-15.970949,1.0694478,16.64549
60743,-2.3301806,-16.283123,0.97622633
60744,-16.235613,-9.624539,13.993176
60745,-11.575902,-15.687027,14.89378
60746,-12.29061,-3.0628998,17.009407
60747,-12.769884,-0.8978764,13.971285
60748,-16.186956,-0.044627156,12.175503
60749,-12.082387,-7.989135,14.090478
60750,-15.563618,-5.7642207,12.288032
60751,-0.027118849,-8.090286,3.5791178
60752,-15.406494,-8.15105,13.601225
60753,-16.647188,-0.10742,16.470196
60754,-9.192949,-9.994725,14.000254
60755,-16.39404,-11.933446,9.313791
60756,-1.8461092,-13.45401,3.641735
60757,-10.876415,-0.71021646,14.852588
60758,-5.849089,-10.544894,12.119547
60759,-14.066383,-8.558899,8.834433
60760,4.2366037,2.687879,0.45321685
60761,-11.65234,9.62135,16.45413
60762,-17.068882,0.3460598,15.829707
60763,-16.049158,-7.5347323,8.726902
60764,-8.851497,-6.8051095,11.102108
60765,-5.908698,-11.780077,10.974948
60766,-12.077729,-5.683029,15.453986
60767,-19.849882,-10.929094,10.164491
60768,-5.9415855,-11.744936,10.823925
60769,-0.42713296,-7.507065,12.165559
60770,-19.746046,-11.189992,9.948377
60771,-5.904989,-11.79981,10.980041
60772,-5.842418,-12.068832,11.498262
60773,-0.34170577,-7.7064896,12.686482
60774,-10.03366,-14.095223,13.927243
60775,-8.675171,-6.3907804,12.174652
60776,-17.229221,-10.334466,9.133453
60777,-19.822647,-11.030531,10.049683
60778,-5.841415,-12.164658,11.655533
60779,-15.88118,-7.428677,8.554943
60780,-15.867801,-7.420778,8.567774
60781,-17.290985,-10.0628605,9.036046
60782,-11.177145,-8.802882,10.796898
60783,-12.025476,-5.668838,15.437807
60784,-17.28621,-10.019428,9.02342
60785,-19.787024,-11.161457,9.813549
