,new_V1,new_V2
44018,15.977564,13.744685
44019,-15.402464,5.6899333
44020,14.423968,-6.6915817
44021,43.84341,-0.74425566
44022,-6.4574533,-31.732756
44023,-6.3685365,32.32862
44024,-20.999847,3.124056
44025,27.288435,-26.444475
44026,-9.402448,7.488005
44027,-33.199253,1.1575826
44028,2.2902536,-10.781333
44029,19.025986,23.484509
44030,-12.08608,33.04134
44031,-19.09422,15.498374
44032,1.055494,28.648289
44033,-3.678276,-29.966593
44034,45.24801,-0.41929945
44035,20.612257,-0.5225831
44036,16.134912,-2.0992858
44037,-5.0929055,21.6258
44038,-5.3470235,21.53148
44039,21.000916,2.2943733
44040,-16.035263,13.938658
44041,-1.7302016,-9.948405
44042,30.362669,-5.1658764
44043,-34.656914,-30.863531
44044,-5.244081,7.9874196
44045,-5.680731,-28.10109
44046,-42.215794,7.72113
44047,-10.999049,-9.376463
44048,-26.490812,6.895891
44049,-12.624634,-2.247357
44050,3.7549617,-23.452282
44051,-12.630125,19.358376
44052,-18.836824,-1.96947
44053,24.141632,-0.068649195
44054,-5.910649,21.42743
44055,-4.3069925,-23.21149
44056,19.044464,23.327335
44057,-39.194298,-13.588054
44058,-7.3117642,16.419567
44059,22.70165,10.964355
44060,-20.484276,18.615719
44061,14.921254,-5.0207386
44062,-15.9370985,32.50586
44063,14.207322,18.288982
44064,22.751173,16.229664
44065,7.2211146,-24.78571
44066,12.59211,24.463219
44067,-6.902478,-7.214066
44068,-22.930326,19.926048
44069,-10.506739,-4.778418
44070,1.8756509,6.408392
44071,-8.304617,-11.350732
44072,-2.0922325,17.249138
44073,-18.533636,-3.724923
44074,-0.07006295,6.6577125
44075,12.857409,-27.407171
44076,-24.76653,-6.98678
44077,14.404196,13.34888
44078,-13.791579,11.368221
44079,-2.5734558,22.597313
44080,9.334109,31.424828
44081,-3.4929938,-29.782795
44082,10.639026,17.965107
44083,-7.736259,-4.813987
44084,-13.334326,10.695305
44085,22.498775,31.288918
44086,-31.49766,9.950188
44087,32.118683,11.142058
44088,9.604636,23.897596
44089,-23.986938,18.695026
44090,16.8813,-9.3970785
44091,-8.288446,-8.04257
44092,-10.875866,25.252651
44093,-28.88724,0.5914813
44094,6.062814,31.598166
44095,36.283867,3.3557029
44096,-32.388153,-9.807318
44097,-16.609838,19.29361
44098,-23.197416,1.1721066
44099,-12.498151,19.732258
44100,17.011961,8.339632
44101,-8.136435,-4.1435785
44102,14.068472,18.228802
44103,-26.646616,15.587478
44104,4.331653,21.789736
44105,6.5290146,26.84392
44106,0.5672914,17.816002
44107,21.110847,11.746378
44108,-15.772516,-28.037601
44109,17.890804,36.940247
44110,-14.215172,-1.2476137
44111,-0.6612736,-3.3982232
44112,-15.82404,-27.410358
44113,27.005453,-1.5162482
44114,-13.605761,32.636982
44115,-28.513584,-6.994822
44116,-34.715176,-28.398777
44117,-3.984993,9.368766
44118,17.170986,-9.181862
44119,4.7560897,-23.645983
44120,-29.979664,-7.904643
44121,40.083233,13.1095495
44122,27.130024,-27.994946
44123,-9.160086,0.8311365
44124,-14.063014,7.9689555
44125,10.830309,16.630417
44126,0.5861537,28.901604
44127,-15.950513,9.401152
44128,-3.3927362,-29.67796
44129,-24.668018,-6.4436684
44130,-33.152428,1.1584417
44131,12.392892,15.744407
44132,-27.112204,15.668031
44133,-4.5533247,-14.700194
44134,-24.428463,19.631947
44135,-21.2329,16.41103
44136,14.407999,13.388776
44137,-8.156548,-4.4495444
44138,-15.716814,-7.331332
44139,-17.052866,25.394115
44140,4.212889,7.0860567
44141,-1.7662934,-15.26719
44142,-13.124633,-1.1527045
44143,-32.45778,18.038513
44144,-24.42047,19.283504
44145,-35.865177,-7.681445
44146,-16.43876,-9.434882
44147,-6.147503,-3.307597
44148,47.959003,2.3899376
44149,-32.40273,-10.0478325
44150,-10.138394,-2.7285352
44151,20.404348,20.855358
44152,15.65689,8.051235
44153,14.778649,-30.902212
44154,-3.8032262,39.504
44155,-25.745443,0.6919844
44156,-3.6705573,38.824055
44157,4.5244055,21.269209
44158,-17.96741,-34.08462
44159,-8.319964,21.863188
44160,0.33997318,16.953472
44161,-26.551662,-8.228694
44162,29.405622,-29.53438
44163,-25.087421,3.6303158
44164,-7.467381,0.3278217
44165,-23.585186,21.91839
44166,3.843532,25.043276
44167,11.9943,-34.522854
44168,13.800515,21.070377
44169,39.011246,2.6765072
44170,-3.6527665,-25.050072
44171,13.104975,-27.44586
44172,25.14858,16.455063
44173,10.405618,11.436524
44174,-13.802481,9.045343
44175,-0.57851005,23.923239
44176,-26.419254,4.6522765
44177,-8.684767,-5.271439
44178,14.94754,8.472709
44179,-23.175518,-22.005623
44180,3.676781,25.080456
44181,-14.500998,3.5689569
44182,14.234742,21.561739
44183,-3.2814467,16.679518
44184,-23.468554,-22.694536
44185,16.754557,-9.473941
44186,13.37295,28.639751
44187,-15.502784,1.7560496
44188,-27.830263,-7.787151
44189,-17.063015,-27.219484
44190,16.52774,7.8326087
44191,-9.237029,21.334837
44192,-0.6164976,35.76136
44193,-28.066832,-10.21097
44194,3.9990463,24.95969
44195,33.544174,-35.257736
44196,-3.303309,-29.535873
44197,27.273294,0.535268
44198,-4.219436,18.905617
44199,-32.636906,0.9949232
44200,-36.307663,-2.7209442
44201,-21.905588,17.013327
44202,22.307678,13.229873
44203,22.149075,13.934276
44204,15.320481,-3.951613
44205,-32.520264,-8.061082
44206,25.887596,29.060495
44207,20.481253,10.869939
44208,-5.6869817,21.48172
44209,-0.42726877,7.0273786
44210,23.408752,11.327777
44211,-10.343949,19.531498
44212,-14.442823,27.428452
44213,0.65328425,16.448719
44214,0.04323434,8.1174755
44215,-27.720636,4.055825
44216,0.6812293,26.232431
44217,4.774365,-16.464333
44218,11.676123,-6.1140747
44219,4.992532,22.704117
44220,-27.211143,0.424484
44221,-15.773262,-26.512398
44222,-17.25065,-7.448538
44223,-39.277977,-2.0102632
44224,-14.619214,19.949692
44225,24.1977,0.33668748
44226,-36.99776,-1.3700373
44227,2.4120603,-11.983596
44228,26.231339,0.9547467
44229,-1.1374928,3.3776286
44230,-1.4596244,-1.8846481
44231,23.271143,12.028794
44232,-13.319809,-2.934184
44233,-30.853746,-9.932632
44234,43.861526,-0.70953566
44235,0.888886,-10.064408
44236,-10.920943,32.638084
44237,10.041643,23.659933
44238,-32.271397,-28.206669
44239,-22.82845,20.329836
44240,0.75010294,-3.5931165
44241,-17.14363,9.676213
44242,-8.889152,-6.9582195
44243,-28.843018,1.0193888
44244,-4.467259,-1.2065724
44245,17.242535,-2.8590915
44246,10.679636,-18.852436
44247,-6.131651,23.310226
44248,-14.612876,-2.8240867
44249,-0.353872,50.249294
44250,-18.258217,-6.8725653
44251,14.210513,18.291597
44252,-32.305836,-28.458246
44253,-5.204163,-14.520593
44254,-6.205611,17.972057
44255,9.914524,16.69297
44256,-17.334072,3.2220979
44257,-3.7342005,8.640953
44258,-10.2615185,-1.9979554
44259,-2.228517,14.501359
44260,-25.3154,12.728309
44261,-42.04052,-19.268595
44262,-10.89382,0.8494022
44263,-27.96778,4.339977
44264,-21.91392,16.994982
44265,-2.6989071,28.954641
44266,25.309425,1.0567361
44267,4.167962,6.203378
44268,14.444414,8.302327
44269,-10.135531,-2.5937514
44270,-5.321563,16.177135
44271,20.759212,1.1734817
44272,-28.2329,0.23877794
44273,-1.5107089,-9.740966
44274,22.445898,12.50405
44275,-12.97494,-1.1357211
44276,-0.05047514,16.475775
44277,-2.0338109,17.175629
44278,-15.330872,11.67732
44279,-2.2555673,16.571898
44280,45.649094,-0.19117357
44281,25.936686,-26.725851
44282,-26.726574,15.638821
44283,9.414109,12.429815
44284,9.111326,25.752527
44285,-24.419136,19.279549
44286,14.606796,8.175579
44287,-4.4327126,-1.2213811
44288,-4.0720468,-8.1665
44289,-21.405655,2.7162864
44290,29.532476,11.838781
44291,-1.9932041,14.781761
44292,-5.2708573,21.556442
44293,-11.81227,5.914918
44294,-27.99847,-10.604151
44295,-41.71809,-18.363785
44296,-26.834831,3.581979
44297,11.679751,-6.3108335
44298,-32.289394,-28.278288
44299,22.65235,31.316277
44300,-25.637045,10.903668
44301,9.684625,-25.909885
44302,16.828869,-2.3365803
44303,-4.514755,-30.377176
44304,29.728813,10.856857
44305,-14.417418,6.9217997
44306,-32.49309,-7.643949
44307,-13.8457985,11.410647
44308,7.2753844,31.64423
44309,-9.328384,7.531405
44310,-28.008839,-10.630814
44311,-6.426313,-2.7843573
44312,-2.287805,-12.478485
44313,-32.34506,-28.515358
44314,15.3468485,29.702719
44315,-34.50147,2.725173
44316,-25.328505,12.722692
44317,12.538554,-34.536644
44318,27.285067,0.52859265
44319,-4.353886,-1.253174
44320,15.019703,-8.029657
44321,-13.134513,10.504727
44322,22.620996,16.24299
44323,12.866777,12.036767
44324,-0.32606918,-11.992457
44325,-5.477998,8.006418
44326,-32.44033,-7.479314
44327,-0.9180199,-1.9037597
44328,-11.444708,26.564877
44329,1.7418599,6.854775
44330,-4.0239134,8.896406
44331,-26.02542,-4.1435456
44332,5.8408704,-16.659887
44333,9.216028,25.844328
44334,-19.859491,12.92497
44335,-25.993406,9.188624
44336,-7.404889,21.999638
44337,-13.582972,32.643784
44338,16.350445,7.7265778
44339,-4.2776704,-1.2469425
44340,-7.607624,-4.255533
44341,-24.752699,-6.925002
44342,-18.491344,10.997417
44343,-12.147807,-3.6802018
44344,-25.431507,7.0785894
44345,8.387796,33.476135
44346,12.508939,-2.7992806
44347,-8.21149,-4.491414
44348,-34.961864,3.0126147
44349,1.2235779,26.365902
44350,-35.092747,-28.446043
44351,16.910603,-9.385427
44352,-28.022676,4.9479947
44353,0.10871599,17.728407
44354,-32.071255,3.2492054
44355,4.276508,16.875063
44356,-16.171211,-7.323784
44357,-17.456528,-7.358178
44358,-13.121057,25.042473
44359,8.166467,33.693695
44360,-0.46840468,50.196854
44361,22.696526,13.635534
44362,-8.04046,-4.3410974
44363,-10.959024,34.45886
44364,14.956617,-7.7912254
44365,-0.09784301,6.607442
44366,-0.90007436,41.431473
44367,-18.128872,11.370261
44368,8.505164,-16.022322
44369,-26.615572,4.4155936
44370,-17.15351,-7.3845963
44371,-5.0023994,-14.611157
44372,-0.15642263,14.20549
44373,15.664973,-4.439775
44374,34.99192,10.802599
44375,24.998455,-0.5848855
44376,1.6509228,26.09975
44377,-15.067797,-10.601414
44378,-32.841557,-29.03995
44379,10.69704,-18.856457
44380,-40.789467,9.38051
44381,-16.613783,25.376148
44382,-22.53639,-16.116713
44383,-15.800266,-7.235433
44384,23.543392,31.664639
44385,7.586363,14.100409
44386,9.817698,11.564096
44387,9.962444,12.749489
44388,-6.4236298,-3.6196308
44389,-37.123096,-11.973052
44390,9.689057,11.483917
44391,27.285467,0.52860576
44392,-12.537207,19.834158
44393,-1.3087622,-8.33448
44394,-22.883715,23.737812
44395,9.329083,18.466595
44396,-22.521051,-16.128942
44397,-18.872261,-1.9994752
44398,1.5729163,-22.35383
44399,-9.603864,19.29525
44400,14.96254,-30.984869
44401,9.660609,-25.88631
44402,22.898567,16.164583
44403,-2.2206929,13.558886
44404,-2.1649415,-8.241662
44405,-2.085531,12.680108
44406,-17.5533,11.841901
44407,-0.39815223,17.98397
44408,11.557003,-6.001285
44409,28.728016,-5.525153
44410,-31.067135,9.736015
44411,16.171137,13.386106
44412,-6.3555136,6.4342637
44413,-18.716963,-1.7727315
44414,-31.856565,-7.4016767
44415,-4.983844,7.8512063
44416,16.905638,32.08579
44417,15.3669405,33.15614
44418,-11.943494,-0.92326325
44419,4.194267,6.157421
44420,-17.975845,-34.078636
44421,17.071417,9.407806
44422,35.233536,-37.703228
44423,-5.573286,-7.6806593
44424,6.7995005,11.874161
44425,-17.840376,3.891106
44426,-27.354996,0.19769709
44427,7.601066,22.190489
44428,-39.428146,-17.194529
44429,-5.714175,-0.7770525
44430,-32.321484,3.6946073
44431,3.712761,28.187426
44432,26.504768,-9.910517
44433,-21.456102,10.24089
44434,-5.0109973,6.9019656
44435,-13.156316,-3.619933
44436,-12.15814,7.099583
44437,-27.586878,2.1399922
44438,-7.7220774,7.240811
44439,-24.764013,-6.8186994
44440,22.509678,15.308717
44441,-3.5730176,-22.842213
44442,12.072497,-7.9645987
44443,-7.0277715,-2.5276606
44444,-10.54302,-4.3017087
44445,-5.654582,-10.521632
44446,-11.811787,-2.0834424
44447,39.352657,-0.4732354
44448,-18.41203,13.265302
44449,-0.33096665,18.516039
44450,21.236233,-27.405783
44451,-10.321452,13.837211
44452,21.797325,15.668666
44453,-8.662547,17.36271
44454,-3.6285496,-25.02538
44455,37.086037,3.7199783
44456,-35.978065,-3.8325539
44457,-17.98139,4.120279
44458,32.418533,-34.458225
44459,5.5593343,9.272589
44460,26.883009,-28.197838
44461,-0.8338586,35.89517
44462,-19.416811,-8.180762
44463,-39.568077,-1.7981545
44464,9.62557,18.515379
44465,34.086887,-35.435658
44466,-16.249119,24.948584
44467,-1.6794381,25.4216
44468,-29.097603,-12.985362
44469,10.4511175,17.73687
44470,-8.216025,-4.3859863
44471,-11.626149,5.5894513
44472,5.5604115,9.284312
44473,-10.585205,29.366032
44474,-22.690615,-17.079927
44475,-26.506973,8.480346
44476,15.36266,33.16742
44477,-3.671728,39.550785
44478,22.017141,14.465315
44479,12.846315,-27.286423
44480,-17.677322,11.639598
44481,4.9389915,-23.23074
44482,-21.318777,16.474943
44483,-32.71684,-28.02918
44484,-3.9687748,16.258392
44485,-34.07265,-2.8390477
44486,0.08562303,15.802125
44487,-3.6644726,-14.228287
44488,-36.756092,-0.7867953
44489,0.50862306,-17.90797
44490,-5.057793,9.075679
44491,-5.0577173,9.074828
44492,32.240063,11.311197
44493,0.109799474,16.586329
44494,-37.004696,-11.895175
44495,-28.326881,0.273865
44496,2.2786374,8.364342
44497,-21.777552,-9.32882
44498,-8.149707,-4.4002585
44499,-4.262099,-1.2394705
44500,13.717904,14.681762
44501,-32.69977,0.190752
44502,-21.536646,17.01953
44503,-19.056473,14.937966
44504,25.937063,-26.756948
44505,-35.51622,-6.6972585
44506,-3.5093017,-24.88465
44507,-5.076872,19.73838
44508,4.162205,16.45399
44509,-16.009071,19.866917
44510,-23.089376,11.216152
44511,-7.589131,-1.6001681
44512,12.203466,24.018532
44513,14.526623,13.440608
44514,33.87876,10.883028
44515,-3.870353,-7.922505
44516,-18.14194,-5.682231
44517,-26.540062,8.28745
44518,3.8812172,27.865898
44519,-6.3008113,27.436735
44520,-13.7018385,32.84088
44521,-7.614683,0.31208837
44522,12.355063,-35.16787
44523,-7.7009945,9.058295
44524,-25.236736,7.1283255
44525,-10.4547825,13.183742
44526,-13.34665,-11.489077
44527,3.7138808,25.075455
44528,-13.278748,10.654922
44529,-36.619274,-3.58758
44530,-35.996956,-3.7725394
44531,43.25184,-0.94075304
44532,20.998884,1.1864107
44533,-28.957594,0.6134471
44534,17.481388,35.555897
44535,35.949028,3.9597554
44536,16.080997,28.030777
44537,-1.899701,11.798171
44538,40.08441,0.9978255
44539,-23.302486,3.7044077
44540,-15.746357,19.390144
44541,-10.630971,25.38051
44542,30.670961,13.049093
44543,13.052693,-27.462597
44544,-16.747774,-28.377243
44545,-16.630257,-27.94317
44546,0.08227189,33.003033
44547,11.9940605,-33.868793
44548,-37.713943,-13.485767
44549,-7.492908,21.908863
44550,0.1394257,15.778653
44551,29.487309,-4.8378205
44552,-0.63701177,12.712115
44553,-1.7215236,36.181664
44554,-11.997018,-1.348095
44555,14.145459,-32.30169
44556,-1.9637034,26.857609
44557,15.364227,33.160854
44558,21.121489,2.2196295
44559,15.311808,-8.204518
44560,-26.85093,8.5304365
44561,15.407046,29.471123
44562,12.975163,-27.34797
44563,-14.750534,37.87879
44564,-2.600187,23.107595
44565,-11.722523,26.040218
44566,10.112579,-31.962091
44567,21.20961,31.85124
44568,2.477784,17.640198
44569,20.843248,12.263068
44570,-4.6859174,27.84508
44571,0.02575939,49.56912
44572,-32.517258,-0.08926248
44573,-14.205918,38.14634
44574,-12.202994,-7.7912765
44575,-14.872697,-0.9200378
44576,-25.439093,15.671784
44577,43.123302,-0.9780409
44578,-3.9371629,40.073486
44579,-12.996346,-10.504496
44580,-29.476164,11.11565
44581,11.869778,-34.94153
44582,-17.977486,-7.089204
44583,-26.735968,4.604436
44584,-2.6425192,16.48047
44585,-11.793749,6.042661
44586,-12.778294,15.915132
44587,-0.35502365,50.257847
44588,-32.885517,-28.201248
44589,22.544436,10.763613
44590,3.7834127,17.039833
44591,10.52033,24.364847
44592,12.353446,-8.598026
44593,-26.656227,4.503584
44594,-32.219692,-28.323874
44595,27.167994,0.530777
44596,38.500904,16.38136
44597,22.15751,17.266165
44598,-14.759455,37.94525
44599,24.521759,31.629395
44600,8.041257,18.474579
44601,-18.255173,-3.9858823
44602,12.299679,-3.824799
44603,10.11632,14.010953
44604,7.163608,21.921432
44605,-0.18505782,-12.051057
44606,14.988766,-7.9364886
44607,-4.766855,9.026215
44608,10.676359,-18.589273
44609,4.4856424,16.233826
44610,-3.8989484,-7.928286
44611,27.617838,-26.765036
44612,4.929395,0.5506746
44613,-27.914135,-6.638752
44614,20.869432,32.13858
44615,-22.967865,23.540972
44616,-6.5741086,-3.9365666
44617,17.486654,-8.856844
44618,-11.2162895,5.4851866
44619,21.831188,17.333002
44620,9.761009,22.974943
44621,-7.5480685,-7.313142
44622,-10.4174185,-1.5355875
44623,-25.430761,12.699262
44624,7.38673,-16.048532
44625,-3.6509933,31.268616
44626,0.005762498,14.488134
44627,4.046701,32.29062
44628,-6.187451,17.935322
44629,19.02367,23.469952
44630,14.512757,7.173495
44631,-7.362341,25.99587
44632,7.2452316,-25.357752
44633,-4.1876817,-23.821123
44634,-22.060442,16.949074
44635,4.728406,5.6186285
44636,43.018,-0.99941844
44637,15.750429,-6.1488233
44638,-26.464367,6.7383757
44639,-19.031652,-8.251879
44640,-4.095886,3.170633
44641,-33.87881,-29.833715
44642,-3.993427,-7.9202986
44643,-14.908442,19.914162
44644,35.20846,-37.691174
44645,2.856611,28.318512
44646,-8.8117695,19.53189
44647,-4.218315,4.5665426
44648,18.320599,34.745674
44649,8.14308,33.464466
44650,-25.268204,-8.418766
44651,10.9492445,16.615871
44652,-11.5599165,26.067379
44653,-1.9505116,12.790842
44654,-17.336294,-2.3644838
44655,9.173234,31.586718
44656,-0.44688353,50.2155
44657,-2.0111659,26.74133
44658,-4.014489,-8.03018
44659,14.873205,7.1083136
44660,2.9512272,26.304398
44661,15.150055,-3.2657888
44662,-31.551962,0.8351502
44663,7.035798,12.151413
44664,-3.8476777,-7.2863536
44665,25.994982,-27.573505
44666,34.254333,-30.882282
44667,26.744783,-8.709281
44668,-28.063738,-10.3074
44669,-39.490204,-17.43356
44670,4.930878,0.56691664
44671,-4.3066816,6.6147165
44672,-5.8947153,-8.509096
44673,-0.6287901,-13.028505
44674,-12.843612,-10.067483
44675,-5.115134,9.193338
44676,-0.21018256,27.749271
44677,-2.913123,20.243372
44678,-16.23903,23.601166
44679,-6.895178,-31.473886
44680,29.080166,-29.846064
44681,10.999336,16.703274
44682,-35.842678,-3.992779
44683,-10.205239,-2.4420812
44684,-20.469843,18.619959
44685,27.042463,-1.4957547
44686,4.712149,21.512138
44687,-4.5339894,-0.8661194
44688,-0.056744114,6.4871116
44689,-18.64347,0.6309887
44690,-3.0578272,-23.03194
44691,-23.9597,18.84627
44692,2.3841999,7.699319
44693,24.990904,0.09763817
44694,-3.7384052,31.323997
44695,-4.149259,-23.823345
44696,-18.521156,0.62178636
44697,-2.2890828,16.306673
44698,-23.035318,-27.475422
44699,16.901371,32.08665
44700,-18.739681,10.881993
44701,10.804907,12.536251
44702,11.282619,12.29335
44703,32.56384,13.59238
44704,-16.78343,2.8848736
44705,-1.4924122,36.72829
44706,-21.879904,4.2328386
44707,0.7494176,-3.768726
44708,-16.049328,14.04438
44709,27.423811,-26.28076
44710,24.456158,0.2617918
44711,35.23339,-37.702496
44712,-5.961745,18.472517
44713,15.907083,13.800141
44714,13.174582,-27.506725
44715,-9.332026,21.379044
44716,11.287841,25.302088
44717,15.316149,-32.043602
44718,1.9135592,8.229059
44719,-6.6916375,19.73056
44720,-14.92606,7.455436
44721,-19.806704,29.930315
44722,-3.6662438,39.554222
44723,-0.50424916,36.24143
44724,-13.863465,33.19986
44725,-14.983372,-8.686542
44726,-6.7303452,-31.709406
44727,-1.8368448,11.5220995
44728,-12.241447,-2.4981928
44729,26.7122,-8.912342
44730,-26.994076,-7.478772
44731,-27.924807,0.7450654
44732,-27.070162,15.65363
44733,23.379543,11.128202
44734,23.496128,11.895203
44735,33.911007,-35.338978
44736,-5.430909,-29.099281
44737,-15.594801,1.7347578
44738,-15.41655,-9.625182
44739,9.154446,25.771093
44740,13.597118,11.228766
44741,9.443898,18.42699
44742,10.9586,16.7831
44743,8.990877,32.816067
44744,24.599157,-0.040125314
44745,27.186544,-27.943201
44746,-3.1181924,-22.982695
44747,-37.846798,14.484895
44748,3.8036525,27.907913
44749,-22.429754,-16.02874
44750,-32.92705,1.3751359
44751,32.43034,12.263039
44752,0.46851087,49.907486
44753,-11.814204,10.713109
44754,-5.5604033,-11.129401
44755,-8.006541,-5.0295463
44756,-15.306342,-9.596951
44757,5.7291226,0.30894327
44758,22.379482,12.054472
44759,43.725742,-0.78021324
44760,-1.388581,36.906597
44761,-30.587463,2.9352045
44762,9.014753,-15.964736
44763,-20.09904,0.57341397
44764,-3.7485366,30.292257
44765,4.884004,-23.418064
44766,-23.488682,-23.045706
44767,-0.6750084,12.448965
44768,-8.176651,-4.41082
44769,3.6145236,-23.75078
44770,2.081869,17.083698
44771,-3.8375034,-14.274669
44772,-32.732933,0.70971197
44773,-27.368444,0.35542667
44774,16.7995,-3.3205242
44775,-32.458107,18.038345
44776,-36.5899,-3.5251997
44777,0.86848325,-3.9413514
44778,-6.6131635,-8.489397
44779,-16.500246,-7.3950634
44780,-36.5097,-3.3767788
44781,26.690521,-9.094959
44782,6.5508666,27.402357
44783,-2.406978,-23.90573
44784,-23.369686,13.472261
44785,-21.370752,-8.746078
44786,-20.600433,23.361362
44787,14.652388,-2.7829936
44788,14.366632,-30.777784
44789,2.3025146,5.8474874
44790,-11.634605,-1.844
44791,9.602578,11.754099
44792,27.655401,-26.561909
44793,-10.78299,34.069107
44794,-28.006872,-10.610546
44795,8.229856,33.638317
44796,26.086725,0.030809358
44797,-12.480093,-11.725094
44798,45.46618,-0.33076337
44799,3.2030048,17.038681
44800,22.904501,16.280064
44801,12.320932,-8.161067
44802,15.4041195,-4.8889594
44803,-2.3282537,-11.740971
44804,10.367693,18.265873
44805,-25.328459,12.722692
44806,28.947977,-30.023138
44807,13.788851,28.997498
44808,24.824755,0.50612575
44809,-32.461018,-7.535619
44810,15.561081,-5.93228
44811,-14.1769085,8.009619
44812,16.965471,-9.340351
44813,-39.32592,-2.0007114
44814,13.098346,17.87889
44815,12.990056,-35.076923
44816,-28.25756,0.5952461
44817,16.3733,-2.2291098
44818,-16.43193,14.227789
44819,4.6277857,22.729483
44820,-9.531051,-2.223995
44821,15.021731,8.4791765
44822,-17.36491,3.2275836
44823,-24.273869,20.361694
44824,-9.294481,7.3598256
44825,6.25049,26.31411
44826,-5.659438,26.01584
44827,-1.9393251,12.741167
44828,-3.6935713,-29.172071
44829,-25.05393,-7.863052
44830,-22.623457,-16.26856
44831,-6.7281685,-31.677355
44832,3.5302691,2.4130852
44833,-19.016455,-1.9789499
44834,-13.179889,-3.6875637
44835,0.13797034,13.908844
44836,-39.291412,-2.0074148
44837,-3.6412008,36.980442
44838,-10.343841,13.724729
44839,26.656721,-9.308817
44840,-3.401627,-24.759537
44841,15.804641,-4.5630655
44842,9.759466,9.478137
44843,9.661667,18.64096
44844,-8.977996,-6.9990354
44845,-6.6526923,-31.713926
44846,-31.478615,0.8915985
44847,-12.654084,-7.7252812
44848,-0.899815,41.428997
44849,-4.0703735,-29.920033
44850,-13.183277,10.57137
44851,-3.6185718,-24.969786
44852,-4.6607018,19.55173
44853,25.524698,28.521004
44854,-19.09172,17.506165
44855,-1.2704034,-8.746878
44856,-11.947684,-0.7410586
44857,42.96475,-1.0079671
44858,11.522339,-6.203946
44859,-17.54614,-5.338402
44860,10.13735,13.921295
44861,-0.23339722,27.009743
44862,-1.402577,-11.70822
44863,-12.325019,5.3912735
44864,2.8256273,26.449356
44865,-30.324934,17.733501
44866,28.997234,-30.039726
44867,3.1465204,28.59788
44868,-17.526255,11.92737
44869,-34.78269,-29.658457
44870,-24.270838,18.940918
44871,8.108895,33.46032
44872,6.110741,13.42579
44873,-3.5306797,1.8911414
44874,11.978528,-34.59053
44875,-23.958654,21.143744
44876,-32.44734,18.036333
44877,-6.230497,18.014187
44878,1.3569108,6.461892
44879,-4.82013,4.248321
44880,0.6970776,16.491219
44881,-5.886935,18.603647
44882,-20.87227,3.0067935
44883,-24.16093,18.808397
44884,-4.788531,-24.913412
44885,7.334348,22.023645
44886,7.262097,-25.363035
44887,-18.86729,-1.9946759
44888,-32.34275,-7.2689724
44889,-32.273125,-28.406128
44890,17.486439,35.089382
44891,-3.337803,-10.030897
44892,9.820469,9.454277
44893,10.591373,-7.848493
44894,-15.946839,-27.746244
44895,-12.476102,19.771841
44896,-5.7693477,-8.738296
44897,-27.660192,4.0918365
44898,-40.745365,9.579784
44899,4.9436126,-23.28192
44900,23.922764,31.308401
44901,-0.34429535,19.259974
44902,1.1494792,-11.775527
44903,-9.962215,24.560598
44904,0.768478,-3.8720105
44905,-36.648335,-0.5680463
44906,-10.062147,24.634209
44907,-15.625146,5.7325563
44908,4.685868,22.88775
44909,-17.709497,-34.592785
44910,-26.256718,8.883099
44911,13.496481,-34.52857
44912,-6.402481,5.871456
44913,-5.4635787,-10.848584
44914,-9.325589,28.103195
44915,18.93463,23.448496
44916,40.224293,17.16524
44917,-34.574062,-2.8330505
44918,-7.05405,21.888662
44919,-25.328363,12.722694
44920,-8.566074,19.775173
44921,-16.686312,3.0923674
44922,-14.472747,27.527494
44923,17.149166,-5.8745823
44924,-30.21123,17.6564
44925,-36.713764,-0.775311
44926,-7.3906727,22.247473
44927,-7.0767975,0.24389026
44928,-23.888887,-19.832235
44929,-1.7431024,36.293312
44930,-5.8381557,7.708297
44931,17.926529,34.032925
44932,-22.580004,-16.169168
44933,0.461959,16.159813
44934,12.331691,-3.8681192
44935,2.8754568,26.236267
44936,-3.934063,-7.3890285
44937,-30.327925,-10.15787
44938,30.146355,12.288081
44939,34.816795,10.974072
44940,-39.935493,-17.795008
44941,-5.1810474,-29.002974
44942,14.516021,-30.852606
44943,-8.232871,27.32102
44944,1.2339783,-11.651297
44945,-18.460514,10.961141
44946,-2.1983886,-7.8262653
44947,12.724373,-33.567917
44948,-3.942569,40.003708
44949,-15.1686945,2.3049579
44950,1.9559627,28.089066
44951,-16.120884,15.606003
44952,0.7267951,16.552738
44953,12.267576,-8.231756
44954,-32.906105,-27.710836
44955,21.408215,10.803625
44956,3.5596173,28.068611
44957,-3.9747279,17.565737
44958,13.050812,21.443682
44959,-15.061173,-2.416092
44960,-22.106901,13.763861
44961,-35.76463,-7.5970674
44962,11.903768,-9.073246
44963,4.9776673,5.439735
44964,-12.532624,-7.1923475
44965,-9.898004,27.676102
44966,-3.9743052,-7.349611
44967,26.076002,-25.859167
44968,-19.25117,15.610485
44969,-7.2167583,-7.0212855
44970,-15.332166,32.073757
44971,-18.481455,-3.7073665
44972,5.5470195,-31.636797
44973,-1.6040264,-8.531474
44974,-5.5256815,16.580933
44975,0.7296455,-3.6033485
44976,-4.5270834,21.990686
44977,-1.3343314,15.731344
44978,17.275017,-9.082441
44979,-10.564721,-4.625276
44980,-15.48616,5.6842
44981,-32.451862,18.033688
44982,-10.058129,0.6099909
44983,22.589962,16.510914
